,logFC,logCPM,PValue,FDR
LOC107985233,4.835009,-3.873825,2.77E-07,1.04E-06
LOC105373914,4.834403,-4.483522,0.000113067,0.000284166
LINC02181,4.834163,-4.482116,7.28E-05,0.000189138
C2orf73,4.833901,-4.478985,4.54E-05,0.000122354
LOC105375918,4.833896,-4.025158,2.34E-07,8.89E-07
MYL10,4.833852,-4.485889,0.00017266,0.000418326
ANKRD60,4.831684,-3.889522,4.33E-07,1.58E-06
SNORD29,4.830771,-0.7047302,3.12E-28,6.28E-27
GPR176-DT,4.829279,-4.471531,6.62E-05,0.000173402
LOC105371606,4.828685,-4.471907,0.000127086,0.000316368
LOC107984156,4.827884,-3.62144,3.12E-06,1.01E-05
KANK4,4.827823,-3.309777,1.09E-12,7.57E-12
LINC01868,4.827751,-3.811969,5.29E-08,2.20E-07
LINC01018,4.827591,-4.471834,8.91E-05,0.000227836
C3orf56,4.827481,-4.472158,9.45E-05,0.000240767
LINC00437,4.827108,-4.334085,4.41E-05,0.000118996
MPDZ,4.826782,-2.54803,2.75E-11,1.66E-10
SNORD70,4.826173,-3.299689,3.05E-12,2.03E-11
LINC02894,4.825334,-4.472887,4.89E-05,0.000130995
LOC105370827,4.82515,-4.485147,9.25E-05,0.000235846
LOC105376110,4.824816,-3.812681,3.14E-08,1.34E-07
ACTL6B,4.822735,-4.474247,3.73E-05,0.000101908
LOC105377024,4.822585,-4.297798,2.11E-05,6.00E-05
LINC01886,4.822357,-4.472835,0.000246748,0.000581818
LOC105374196,4.822079,-4.47371,0.000134829,0.000333859
LOC107984962,4.821561,-4.330578,6.82E-05,0.00017816
AKAP4,4.821254,-4.505793,0.000235148,0.000556085
OR2G6,4.821187,-3.259984,1.81E-11,1.12E-10
C6orf141,4.821187,-4.186015,5.13E-06,1.60E-05
TRIM29,4.819898,-4.486194,8.67E-05,0.000222514
LOC101927872,4.819859,-2.211198,3.97E-15,3.41E-14
LOC105375244,4.819382,-2.970878,1.41E-11,8.79E-11
PRAMEF12,4.818538,-4.488284,0.000128023,0.00031836
GDF5,4.818453,-4.488086,0.000139388,0.000344163
LOC102724527,4.817199,-3.697716,2.73E-10,1.48E-09
LOC107984805,4.817094,-1.852668,4.36E-19,5.15E-18
UQCRB-AS1,4.817057,-3.059799,3.80E-10,2.03E-09
ADAM29,4.8164,-3.596545,5.04E-09,2.37E-08
RPS18P9,4.816246,1.775043,4.18E-58,2.79E-56
ANKRD66,4.81575,-3.874745,5.66E-07,2.03E-06
ARL14EP-DT,4.815557,-4.487761,0.000105687,0.000266933
LOC105371881,4.815177,-4.486487,6.88E-05,0.000179573
KC6,4.814587,-2.617143,9.39E-11,5.35E-10
LOC105371929,4.814513,-4.490134,0.000205969,0.000491829
RERG,4.814199,-4.475762,0.000147282,0.00036207
LOC102723763,4.814093,-4.052376,1.06E-06,3.67E-06
PSG4,4.813943,-4.492013,0.000260756,0.000612367
LOC100506489,4.813855,-4.491861,0.000315367,0.000730163
LOC105375794,4.813749,-4.488856,0.000116601,0.000292359
NDNF,4.813739,-3.079602,3.43E-11,2.05E-10
LOC105372517,4.812989,-4.485993,5.99E-05,0.000158162
TRQ-CTG1-5,4.812927,-3.880169,5.88E-08,2.43E-07
LOC105373587,4.812898,-4.48863,0.000103743,0.000262434
LOC105379385,4.812107,-4.49155,0.000202551,0.000484569
HTR1A,4.812069,-4.474959,0.000274503,0.000642059
HOXC12,4.811973,-4.462753,0.000193214,0.00046378
LOC105379332,4.811785,-4.488823,0.000106263,0.000268172
LOC105377085,4.811437,-4.490394,0.000160604,0.000391588
LOC101928807,4.811359,-4.506602,0.000195474,0.000468782
LOC105370246,4.809507,-4.488906,8.90E-05,0.000227638
PCDHGA2,4.809401,-4.493153,0.000215367,0.000512825
LOC105370338,4.809231,-4.489859,0.000103825,0.000262588
LINC01497,4.809204,-4.491461,0.000252105,0.000593511
LSP1P3,4.808695,-4.480719,5.06E-05,0.000135026
VWC2L-IT1,4.808549,-4.490746,0.000144144,0.000354989
LOC105372524,4.808181,-3.539039,1.32E-08,5.90E-08
LOC105371974,4.807893,-4.508292,0.000221002,0.000525066
LOC105373744,4.807314,-4.490737,0.000132841,0.000329353
ACSM5,4.807124,-4.489078,8.75E-05,0.000224267
ZIM2,4.807077,-4.149688,2.88E-06,9.35E-06
LOC112268411,4.80683,-4.508845,0.000213184,0.000508016
SUGCT-AS1,4.8066,-4.491036,0.000143962,0.00035461
LOC100128253,4.806281,-4.491561,0.000152788,0.000374248
LINC00693,4.806136,-4.492844,0.000330028,0.000761079
LOC107983969,4.806054,-4.478064,0.000121162,0.000302855
EZR-AS1,4.805961,-2.676912,1.76E-14,1.44E-13
CHL1-AS1,4.805576,-4.208468,3.55E-06,1.14E-05
OR2M4,4.805293,-3.400007,9.09E-10,4.65E-09
HSD3B1,4.805279,-4.477509,0.00045453,0.001021192
LOC102723740,4.805113,-4.509468,0.000248965,0.000586786
LINC00347,4.804951,-4.491111,0.000118932,0.000297702
CLCNKB,4.80439,-4.489691,9.14E-05,0.00023316
PRDM14,4.804107,-4.193868,2.02E-06,6.70E-06
CSMD2-AS1,4.804069,-4.491568,0.000142965,0.00035234
OR2T11,4.803773,-4.494414,0.000504638,0.001123331
LOC101927118,4.803743,-4.374437,3.92E-05,0.000106675
LOC105376533,4.803518,-4.493537,0.000269653,0.000631547
RFPL3,4.802693,-4.492322,0.000149038,0.00036583
NDP,4.802559,-4.496295,0.000391579,0.000890124
LOC112268016,4.801966,-4.492861,0.000235102,0.000556012
OR8B4,4.801312,-4.526323,0.000207419,0.00049507
LOC105370444,4.800342,-4.493605,0.000251261,0.000591747
LOC105378489,4.799902,-4.461851,0.000591141,0.001297582
LOC105378095,4.799823,-4.49351,0.000225409,0.000534649
AGBL1-AS1,4.799762,-4.510139,0.000245866,0.000579885
LOC105376815,4.799094,-4.480699,0.000136095,0.000336703
LOC105373261,4.798512,-4.495085,0.0003225,0.000745288
WNT2,4.798457,-4.491007,5.64E-05,0.000149301
LINC01581,4.7984,-4.494195,0.000186862,0.000449925
HS3ST2,4.798339,-4.509029,0.000165373,0.000402138
KRT84,4.798029,-4.492803,0.000113637,0.000285485
SNORD2,4.798018,-1.791286,2.05E-29,4.42E-28
POT1-AS1,4.797988,-1.253597,1.58E-26,2.93E-25
LOC105371526,4.797767,-4.493231,0.000106943,0.000269831
TRNL1,4.797568,-2.146943,3.02E-12,2.01E-11
TRIM60,4.796713,-4.493504,0.000128501,0.000319401
LOC105375578,4.796595,-4.506926,0.000124655,0.000310732
LOC105369976,4.796458,-4.479442,0.000305558,0.000708917
CGB7,4.796251,-4.356036,2.96E-05,8.23E-05
CLNK,4.795749,-0.4110005,4.98E-15,4.25E-14
LOC105374581,4.795216,-4.495282,0.00021838,0.000519466
DNAJA4-DT,4.79499,-4.494317,0.000116996,0.000293269
LOC105370220,4.794807,-4.508918,0.000148441,0.000364605
PSG6,4.794461,-4.509974,0.000147428,0.000362406
SSTR5,4.794256,-4.493823,0.000139588,0.000344612
CPA4,4.793611,-4.492683,7.40E-05,0.000192091
LOC105370030,4.793248,-4.195008,1.01E-05,3.02E-05
TNNI1,4.793217,-3.446159,2.98E-10,1.61E-09
LOC107984998,4.792927,-4.512574,0.000401232,0.000910233
PSG8,4.79198,-4.493442,7.67E-05,0.000198539
LMX1A,4.791734,-4.509663,0.000135773,0.000335994
LOC105372034,4.791222,-4.481494,0.000201631,0.000482554
TECTB,4.790911,-4.494633,0.000117586,0.000294669
MAT1A,4.790911,-4.226627,2.08E-05,5.92E-05
LOC105373788,4.79032,-4.509677,0.000183835,0.000443154
LOC107986890,4.790252,-4.494711,7.19E-05,0.000187079
LOC105377366,4.789408,-4.528494,0.000234527,0.000554829
LOC105372616,4.78933,-4.50687,8.22E-05,0.000211682
LOC107984616,4.788654,-2.818823,6.44E-14,5.02E-13
NTM,4.78839,-3.304393,1.79E-12,1.21E-11
RSU1P2,4.787882,-4.511139,0.000171672,0.00041615
MIR548E,4.786773,-4.495669,7.72E-05,0.000199725
LOC105372346,4.78631,-4.483204,0.000245011,0.000577978
LINC00927,4.786252,-4.513323,0.000368878,0.000842377
TMEM151A,4.785241,-3.398546,4.14E-12,2.71E-11
ASAH2,4.783923,-2.727955,4.39E-18,4.79E-17
LOC105376403,4.782743,-4.497544,0.000455284,0.001022762
TRPC5,4.782301,-1.17069,6.33E-24,1.01E-22
GALNT13,4.781965,-2.095713,1.73E-20,2.25E-19
LOC105376327,4.78163,-4.49753,0.000122443,0.000305792
FSIP2-AS1,4.781433,-4.497023,0.000215055,0.000512113
TMEM196,4.781408,-4.512332,0.000167156,0.000406102
LOC107985242,4.780921,-0.6312146,8.21E-28,1.62E-26
LOC101927727,4.780764,-4.511113,0.000125441,0.000312566
LOC107984270,4.780374,-4.498574,0.000295697,0.000688148
PLN,4.780107,-1.860656,6.80E-17,6.78E-16
LOC105370361,4.780099,-4.498303,0.000168834,0.00040991
LOC101929380,4.779913,-4.515194,0.000266453,0.000624722
THSD4-AS2,4.77984,-4.516392,0.000422209,0.000954044
LOC105371245,4.779485,-4.498855,0.000159815,0.000389972
LOC101927394,4.779342,-4.513528,0.000165616,0.000402649
PGAM1P5,4.779169,-4.498176,0.000124268,0.000309975
LINC02135,4.77894,-4.514833,0.000290902,0.000677649
LOC105375613,4.778703,-4.516043,0.000370092,0.000845045
LOC105376238,4.777822,-4.509825,9.92E-05,0.000251968
LINC01210,4.777659,-4.49823,0.000339195,0.000780624
LOC112267914,4.777582,-4.070778,6.67E-07,2.37E-06
NLRP4,4.777501,-4.0645,4.21E-07,1.54E-06
LOC107986268,4.777172,-4.499135,0.000110908,0.000279042
RPP38-DT,4.777033,-1.672907,2.70E-22,3.91E-21
LOC102723869,4.776318,-4.497727,6.04E-05,0.000159162
LOC105373527,4.776297,-3.200598,2.61E-10,1.42E-09
LAMA3,4.775567,-2.163569,2.87E-21,3.90E-20
LOC105375211,4.775241,-4.136901,3.56E-06,1.14E-05
FMO2,4.77516,-3.355156,8.38E-11,4.80E-10
HOXB5,4.77498,-4.498297,6.20E-05,0.000163159
WBP11P1,4.774696,-4.499364,0.000132715,0.000329083
LOC101927437,4.774562,-4.499625,0.000121813,0.0003043
OR4K13,4.774162,-4.350104,1.05E-05,3.14E-05
LOC105373075,4.773234,-4.349651,6.66E-06,2.04E-05
TNRC17,4.77288,-3.193807,7.91E-10,4.07E-09
LOC105373223,4.772698,-4.500679,0.000156052,0.000381464
LOC105370884,4.772441,-4.512539,0.000129978,0.000322855
OR2AP1,4.772241,-4.362536,2.22E-05,6.29E-05
LOC107986295,4.772231,-4.515542,0.000221729,0.000526592
ALPG,4.771828,-4.500401,0.000194759,0.000467247
LOC101929256,4.771823,-3.263482,2.18E-11,1.33E-10
PAX7,4.771594,-4.094297,4.12E-07,1.51E-06
LOC102723879,4.771335,-4.53495,0.000349483,0.000802119
PRRX1,4.770836,-4.536992,0.000529164,0.001172808
LINC01965,4.7705,-4.500704,0.000260459,0.000611781
PYDC1,4.770494,-4.367522,5.92E-05,0.000156337
IZUMO1R,4.770111,-4.512778,0.000126077,0.000314058
LINC00668,4.769762,-4.239387,8.99E-06,2.72E-05
OR4E2,4.769369,-4.500673,8.99E-05,0.000229831
TFAP2A-AS2,4.768967,-4.027549,7.21E-07,2.55E-06
LOC105370453,4.768894,-4.486601,0.000268515,0.000629001
C2CD4C,4.768732,-4.51661,0.000264817,0.000621081
LOC102725227,4.768621,-3.769146,4.00E-08,1.69E-07
CNTN2,4.768527,-1.91483,7.99E-20,9.93E-19
LINC01559,4.768494,-4.500493,0.000215395,0.000512858
LOC107984887,4.768403,-4.500852,0.000144232,0.000355181
LOC107985882,4.768387,-4.518751,0.000324298,0.000748922
TSPAN12,4.768262,-4.074313,1.58E-07,6.13E-07
EVX1,4.768205,-4.501465,0.000239796,0.000566395
LOC107984326,4.767943,-4.516704,0.000254253,0.000598264
MS4A18,4.767693,-3.807923,3.63E-08,1.54E-07
LINC00907,4.767334,-2.959894,2.17E-13,1.61E-12
PFN3,4.766909,-4.501028,0.000188175,0.000452737
LOC101927971,4.766527,-0.6657389,4.16E-29,8.80E-28
LINC02775,4.766476,-4.5323,0.000208589,0.000497702
LINC02919,4.766439,-4.389829,0.000106226,0.000268097
LOC105370080,4.76554,-4.502217,0.000159307,0.000388782
LOC105373081,4.765379,-4.50169,0.0001613,0.000393131
OR10AG1,4.765248,-4.388722,2.74E-05,7.66E-05
LINC02134,4.76522,-4.502113,0.000139627,0.000344662
LOC102725051,4.764373,-4.502376,0.000138871,0.000343001
LOC112268110,4.764291,-4.516246,0.000206719,0.000493526
LOC105371299,4.763949,-4.502855,9.14E-05,0.000233193
LOC105371739,4.763427,-4.513885,0.000122834,0.000306687
LOC105378938,4.762917,-4.364334,8.23E-05,0.000212009
DNAJB8-AS1,4.762791,-4.502481,0.000337688,0.0007773
LOC105373182,4.76248,-4.51689,0.000246574,0.000581444
ASB10,4.762433,-4.503714,5.96E-05,0.000157374
NLGN4X,4.76235,-4.503383,8.37E-05,0.000215165
LOC105373012,4.761775,-4.535154,0.000256275,0.000602718
SNHG27,4.761656,-4.503656,8.94E-05,0.000228527
LINC01565,4.761624,-4.042277,5.87E-07,2.10E-06
LOC105375858,4.761613,-4.519379,0.000361422,0.000826974
LINC01229,4.761017,-4.48602,0.000867117,0.001844332
LINC01601,4.760824,-4.53663,0.000413658,0.000936198
LOC153910,4.760693,-4.231272,5.05E-06,1.58E-05
LOC107986956,4.759775,-4.502606,0.000299516,0.000696148
MIR548A1HG,4.759365,-4.512222,7.74E-05,0.000200161
LOC105376984,4.759333,-4.487758,0.000384808,0.000875748
LOC105375161,4.759159,-3.075061,4.80E-08,2.01E-07
LOC105374819,4.75904,-4.50299,0.000304211,0.000706133
LOC107985363,4.759032,-4.503514,0.000145782,0.000358642
LOC105370297,4.75874,-4.517892,0.000215978,0.000514082
LOC105377529,4.758488,-3.681205,1.19E-07,4.70E-07
SNAP25-AS1,4.757499,-4.505368,7.72E-05,0.000199725
LOC105370785,4.757303,-4.51699,0.000168932,0.000410123
LOC105373712,4.757239,-4.488748,0.000452696,0.001017685
TRAJ47,4.756774,-4.505715,7.38E-05,0.000191645
LINC01338,4.756267,-4.538572,0.000932868,0.001972693
LOC107985213,4.756206,-4.520138,0.000412877,0.000934726
GABRB3,4.755686,-3.910671,2.99E-07,1.12E-06
LOC105376234,4.755317,-4.516543,0.00011013,0.000277252
LOC102723536,4.755216,-4.516597,0.000110572,0.000278309
LOC105371525,4.755065,-4.519804,0.000293743,0.000683968
LINC00330,4.755005,-4.532498,0.000158207,0.000386376
LOC105370780,4.754786,-1.065371,6.67E-15,5.63E-14
NPY2R,4.753858,-4.519839,0.000304538,0.000706805
PCDHA3,4.753595,-4.505793,0.000139872,0.000345244
TRIM42,4.753243,-4.516623,0.000103282,0.000261356
USH1G,4.753058,-4.087003,4.00E-07,1.47E-06
LHX6,4.752926,-4.098002,9.57E-07,3.32E-06
DOK5,4.752898,-4.506071,0.00010929,0.000275307
LINC01950,4.751932,-4.518932,0.000205786,0.000491488
LINC01831,4.751825,-4.506839,9.94E-05,0.000252236
LINC01153,4.751751,-4.50532,0.000199066,0.000476905
LOC105377644,4.751692,-3.241738,8.44E-12,5.37E-11
RGS21,4.751653,-4.518241,0.000135502,0.00033539
LINC02789,4.751519,-4.516936,0.000120615,0.000301591
LOC105378036,4.749803,-4.489958,0.000383882,0.000873855
LOC105372507,4.749764,-3.477341,5.36E-10,2.82E-09
LOC401040,4.749703,-4.074036,3.12E-06,1.01E-05
ANKRD34C,4.749119,-4.002504,6.39E-06,1.97E-05
LINC00475,4.748817,-4.52115,0.000265847,0.000623419
ESX1,4.748428,-4.520748,0.000174744,0.000422995
LOC105370019,4.748408,-4.521188,0.000319597,0.000739451
SLC39A12,4.748305,-4.515414,6.52E-05,0.000171004
LOC105369167,4.747733,-4.518734,0.000136506,0.000337606
ANKRD20A8P,4.74763,-4.243156,1.48E-05,4.30E-05
LOC107986196,4.747626,0.2600263,4.58E-16,4.27E-15
PEX5L-AS2,4.747089,-4.521871,0.000365184,0.000834659
LOC105375749,4.74699,-4.355748,5.35E-05,0.000142165
LOC105375684,4.746939,-4.538379,0.000293263,0.000682935
TNIP2P1,4.746743,-4.51994,0.00019451,0.000466711
COL1A2,4.746652,-3.3123,1.44E-09,7.18E-09
LOC105374320,4.746514,-4.521547,0.000223212,0.000529844
GPR119,4.745915,-4.519821,0.000144909,0.000356731
LOC112268440,4.745822,-4.51952,0.000135304,0.000334975
LOC107984362,4.745743,-4.521059,0.000224402,0.000532498
LOC105371712,4.744321,-4.538697,0.000325706,0.000751857
LOC105372007,4.743409,-4.522144,0.000301385,0.000700101
KIAA1755,4.74335,-2.80581,1.12E-12,7.76E-12
LOC105369543,4.743242,-4.507597,0.000301525,0.000700379
NME5,4.74295,-4.520943,0.000155436,0.000380009
AQP12A,4.742889,-4.522723,0.000339815,0.000781851
LZTS1-AS1,4.742734,-4.519763,0.000130766,0.000324705
LINC00492,4.7421,-4.520658,0.000133654,0.000331131
DPH6-DT,4.741902,-4.561105,0.000692972,0.001501373
LOC100132781,4.7416,-1.306311,3.15E-30,7.07E-29
OR5AC2,4.741173,-4.522623,0.000291985,0.000680087
LOC105375630,4.741158,-4.522335,0.000211921,0.000505168
LOC105374038,4.74108,-4.520979,0.000151065,0.00037049
LINC02778,4.740641,-4.508647,0.000189614,0.000455903
SLC6A5,4.740568,-3.635079,3.08E-09,1.49E-08
LOC105376939,4.740488,-4.540592,0.000453791,0.001019715
GPR139,4.740425,-4.5089,0.000199427,0.00047774
TCF7L1-IT1,4.740142,-4.538722,0.0002865,0.000667938
LINC02138,4.739912,-4.522726,0.000247752,0.000584036
LINC01793,4.739714,-2.625893,9.93E-11,5.65E-10
OR6C4,4.738588,-3.438403,1.04E-10,5.89E-10
LOC107984376,4.738482,-3.034451,5.16E-11,3.02E-10
LOC105373610,4.738377,-4.521638,0.000160438,0.000391234
HOXD3,4.737829,-4.049973,1.14E-06,3.93E-06
LOC105376938,4.737509,-4.524476,0.000278487,0.000650887
LOC105375142,4.737302,-4.520408,8.83E-05,0.000226115
LOC107985821,4.737125,-4.508208,0.000495921,0.001105779
ALB,4.737068,-3.456844,2.84E-10,1.54E-09
LOC105373694,4.736452,-4.523403,0.000284282,0.0006631
LOC105379381,4.736428,-4.523106,0.000189507,0.000455676
LOC105369321,4.735629,-4.539471,0.000282094,0.000658449
LGI1,4.735437,-4.362537,1.53E-05,4.45E-05
LINC02781,4.735435,-4.519317,6.98E-05,0.000182031
LOC105375605,4.734975,-4.536106,0.00014695,0.00036135
LINC02457,4.734781,-4.110689,7.97E-07,2.80E-06
LOC105378787,4.73478,-4.520864,9.62E-05,0.00024481
CLLU1,4.734383,-4.375041,3.03E-05,8.39E-05
ACSM2B,4.734277,-4.521661,9.71E-05,0.000246876
AZGP1P1,4.733541,-4.52129,9.52E-05,0.00024229
LOC105369515,4.733457,-4.143992,5.60E-07,2.01E-06
LINC00905,4.733435,-4.538755,0.00024357,0.000574761
LINC02208,4.733209,-3.723912,4.29E-08,1.80E-07
LINC01979,4.733047,-3.748765,5.33E-10,2.80E-09
LOC101927950,4.732949,-3.255332,2.69E-11,1.63E-10
ADAM3B,4.732554,-4.5105,0.000286882,0.000668704
LMO7DN-IT1,4.732492,-4.523709,0.000202166,0.000483709
MIR5000,4.732342,-4.523374,0.000166143,0.000403851
LOC107986966,4.731982,-4.524397,0.000374093,0.000853189
CSAG4,4.731914,-4.541478,0.000316623,0.000732889
LOC105369844,4.731356,-2.575817,3.85E-13,2.79E-12
LOC105373153,4.730706,-4.537532,0.000178994,0.000432407
LOC101929601,4.730674,-4.520384,5.74E-05,0.000151903
PDC,4.729925,-3.472838,2.05E-07,7.85E-07
LOC105375951,4.729554,-4.509763,0.000417442,0.000944257
NPPC,4.729089,-4.077706,4.67E-06,1.47E-05
LOC105370420,4.72812,-4.524945,0.000251543,0.000592335
LOC107986940,4.727916,-4.099759,9.79E-07,3.40E-06
LOC105372588,4.727567,-3.604492,2.66E-08,1.15E-07
LOC105376080,4.727518,-4.525145,0.000250996,0.000591197
GABRA6,4.727371,-4.524719,0.000171183,0.0004151
LOC105375551,4.727133,-4.538264,0.000174308,0.000422018
LOC105370156,4.726993,-4.364993,2.33E-05,6.58E-05
LINC02853,4.726493,-4.525815,0.000419456,0.000948456
LOC107986945,4.72632,-4.527566,0.000290187,0.000676068
LOC105374701,4.726105,-4.541728,0.000301121,0.000699615
LOC105374682,4.725873,-4.560717,0.000461927,0.001036683
LOC105370119,4.724969,-4.525437,0.000158663,0.000387364
C2orf83,4.724604,-4.390258,6.26E-05,0.000164667
LOC107986011,4.724602,-4.525918,0.00022544,0.000534689
FADS6,4.723984,-4.04017,2.31E-07,8.80E-07
LOC105379040,4.723518,-4.545343,0.000503859,0.001122
TRNG,4.722953,-4.543124,0.000336327,0.000774502
LOC107987120,4.722599,-4.54316,0.000356777,0.0008173
TBX18-AS1,4.722427,-4.5412,0.000222933,0.00052925
TMX4-AS1,4.722205,-2.407268,2.69E-20,3.47E-19
LOC105376350,4.722115,-4.527083,0.000353476,0.000810486
HAGLR,4.721596,-4.535491,0.000100267,0.000254296
MOBP,4.721324,-3.692988,2.89E-08,1.24E-07
SLC1A2-AS1,4.721153,-4.525952,0.000118364,0.000296418
KPRP,4.721094,-4.526246,0.000305816,0.000709434
LINC02008,4.720898,-4.527912,0.00042896,0.000968359
LOC107986272,4.720599,-4.526795,0.000359507,0.000822996
TRPC7,4.720247,-4.52761,0.000194924,0.000467554
C8orf86,4.720038,-4.526426,0.000119536,0.000299093
LINC02190,4.719766,-4.527314,0.000266973,0.000625822
FMOD,4.719389,-4.114909,2.16E-06,7.16E-06
TEX41,4.718689,-4.52676,0.000130093,0.000323119
LOC107987177,4.718562,-4.509842,0.000823831,0.00175839
ANK2-AS1,4.718552,-3.83252,1.28E-08,5.72E-08
LOC105372281,4.718272,-4.527131,0.000158612,0.000387289
LOC105371566,4.717844,-2.171506,5.10E-20,6.43E-19
LINC02396,4.717593,-4.539689,0.000149256,0.000366343
LOC340184,4.717515,-4.528039,0.00037247,0.000849747
LOC105371466,4.716197,-4.526501,7.12E-05,0.000185433
SPINK13,4.715822,-4.545327,0.000437934,0.000987062
STARD13-AS,4.715461,-4.557077,0.000223482,0.000530418
LOC105371767,4.715268,-4.542828,0.000324907,0.000750198
LOC105378980,4.71484,-3.556253,2.89E-08,1.25E-07
LINC02475,4.714745,-4.54248,0.000205854,0.000491587
LOC102724572,4.714471,-4.528747,0.000186956,0.000450124
LOC105371021,4.714103,-4.529089,0.000208056,0.000496526
NOX3,4.71291,-4.391975,3.49E-05,9.57E-05
KRTAP25-1,4.712882,-4.54418,0.000293226,0.000682893
LINC02748,4.712862,-4.529132,0.000195652,0.000469148
PNLIPRP1,4.712628,-4.528522,0.000128042,0.000318385
ZIC1,4.711757,-4.544337,0.000262183,0.00061533
IL33,4.711609,-3.386907,4.58E-10,2.42E-09
LOC105372143,4.71145,-4.529378,0.000211523,0.000504251
LOC105374715,4.711291,-4.529129,0.000271836,0.000636179
ATP13A5,4.710255,-3.532306,6.06E-10,3.16E-09
ANKRD65-AS1,4.710245,-4.529126,0.000215709,0.000513506
LOC112268136,4.709753,-3.771594,6.34E-08,2.61E-07
LOC101927915,4.7095,-4.547908,0.000434416,0.000979784
GAB4,4.708986,-3.873788,2.19E-08,9.55E-08
OR2L1P,4.708956,-4.037328,7.59E-06,2.31E-05
LOC107986942,4.708916,-4.530077,0.000269844,0.000631954
ANTXR1,4.708906,-2.756449,2.55E-13,1.88E-12
HS3ST4,4.708858,-4.529627,0.000249949,0.000588891
LOC105371357,4.708686,-4.54526,0.000290383,0.000676483
LOC107984372,4.708466,-4.530183,0.000453417,0.00101912
LOC105377284,4.708416,-4.546333,0.000530033,0.001174187
LOC105371702,4.708305,-4.545992,0.000311119,0.000720776
PACRG,4.708303,-1.389591,3.53E-20,4.50E-19
ITPRID1,4.707938,-3.359904,1.32E-12,9.06E-12
PEG3,4.70767,-3.577604,6.55E-11,3.79E-10
LOC105376481,4.707278,-3.378469,2.80E-12,1.87E-11
LOC105377188,4.707267,-2.451843,2.46E-15,2.15E-14
LOC107985250,4.706911,-4.517085,0.000297668,0.000692155
LOC105376237,4.706406,-3.27304,3.78E-11,2.24E-10
LOC102723759,4.704774,-3.39657,8.19E-11,4.70E-10
LOC105376328,4.704467,-4.398687,4.72E-05,0.00012657
LOC107986963,4.704383,-0.5877054,4.31E-28,8.63E-27
LOC105373567,4.704259,-4.422982,0.00020352,0.000486731
LOC101927392,4.704187,-4.547093,0.000372163,0.00084915
LOC105369963,4.704058,-4.531489,0.000170188,0.000412875
LOC107985843,4.70403,-4.532152,0.000442567,0.000996778
LOC102724863,4.703654,-4.545289,0.000236403,0.000558875
ZP4,4.703246,-4.532273,0.000203778,0.000487317
LOC105374527,4.703208,-4.53165,0.000175987,0.00042575
MSX2,4.70314,-4.531431,0.000323926,0.000748259
LOC105370273,4.702873,-4.544088,0.000178258,0.000430712
LOC105379725,4.702629,-4.546166,0.000316118,0.000731857
LINC01720,4.702492,-4.546706,0.00031276,0.000724353
LOC105378761,4.702441,-4.531891,0.000440235,0.000991887
LOC105369908,4.702361,-3.294752,3.30E-10,1.78E-09
LOC105372622,4.702227,-4.531831,0.000181471,0.000437907
MIR6529,4.702159,-4.532085,0.000124833,0.000311135
LINC02510,4.702005,-4.546992,0.000354734,0.00081302
LOC112268107,4.701741,-4.56727,0.000504089,0.001122311
LOC107984385,4.701586,-3.923717,2.61E-07,9.85E-07
DSPP,4.701536,-3.764974,7.02E-08,2.87E-07
STPG2-AS1,4.70143,-4.546348,0.000288171,0.000671497
LOC107986384,4.700214,-4.531753,0.000429537,0.000969542
LOC105373487,4.700195,-4.565488,0.000448994,0.001010094
CLPS,4.699947,-4.544608,0.0001686,0.000409395
