,logFC,logCPM,PValue,FDR
ATP1B2,-1.539520828,-1.709898899,0.000401427,0.00091062
CIDEB,-3.991949452,-4.619193134,0.000405673,0.000919859
INHBB,-1.680855044,-1.935668968,0.000406966,0.000922624
FCRL2,-1.32450133,0.099347574,0.000407252,0.000923216
PHF14,-0.608914191,1.785657571,0.000408126,0.000924971
LOC107987057,-1.26664286,-1.21405925,0.000409808,0.000928443
RMI2,-1.418874705,-0.821619706,0.000410552,0.00092996
ZHX2,-0.605233917,2.938262447,0.000410946,0.000930739
TBC1D3C,-4.290524371,-4.49499735,0.000411024,0.000930859
MRPS34,-0.595935682,3.219735695,0.000412853,0.000934726
TNFRSF6B,-3.07807421,-4.05988727,0.000413061,0.000935074
LOC653653,-0.958116305,-1.259404528,0.000413463,0.00093587
STYK1,-1.368749172,-1.653746958,0.000413521,0.000935945
PSKH1,-0.608467789,2.73341279,0.000420192,0.000949947
PHLDA3,-1.620910362,-2.030051182,0.000421003,0.000951549
APPBP2,-0.556772494,1.605056393,0.000421295,0.000952152
AHSA1,-0.543221938,3.636865991,0.000421811,0.000953256
IRAK2,-0.906914028,0.466159709,0.000422897,0.000955539
MIR3690,-3.904819434,-4.651186067,0.000428948,0.000968359
LOC105370088,-1.556161735,-2.669541982,0.000430745,0.000971975
MIA2,-0.445297409,2.653262248,0.000433902,0.000978802
PRICKLE1,-1.251420881,-1.193436592,0.000434486,0.000979883
KIAA1143,-1.659650427,-3.241196605,0.000435035,0.000981061
C8orf44,-0.702780376,-0.014847793,0.000436348,0.000983724
GLB1L2,-1.16078853,-1.192738102,0.00043653,0.000984075
GZMB,-1.838578908,4.368591919,0.000438588,0.000988355
NLRP7,-2.279830962,-3.500978949,0.000440635,0.000992729
IGHV4-30-2,-2.959306298,-3.726514872,0.000440808,0.000993058
FCRL6,-1.835089145,2.596160301,0.000441676,0.000994953
LOC105371480,-3.169781598,-4.498471642,0.000444288,0.001000475
DCAF5,-0.369036008,4.344871747,0.000444743,0.001001289
KLHL36,-0.438852926,3.409537345,0.000447156,0.001006384
RMND5B,-0.53617301,2.542841194,0.000448876,0.00100989
LOC101928092,-3.904778033,-4.652341294,0.000449036,0.001010128
IGHV3-66,-4.447178295,-4.446452854,0.000451833,0.00101599
NPEPPSP1,-1.343060598,-1.875012884,0.000453599,0.001019406
IVD,-0.476705067,2.997368085,0.000454287,0.001020707
MIR4772,-4.637559708,-4.387033011,0.000455539,0.001023211
MAP3K14,-0.509741433,3.478864374,0.000456105,0.001024358
TRBJ1-6,-0.961458752,-0.859313422,0.000458656,0.001029841
LOC105376032,-1.95173489,-3.000086469,0.000459134,0.001030789
THAP4,-0.564050162,2.567865046,0.000459881,0.001032404
FNDC3B,-0.722075107,2.67567535,0.000460226,0.001033116
EFCAB8,-0.836087817,-0.2306655,0.000460902,0.001034508
KCNAB3,-0.861747612,0.237173108,0.000463295,0.001039379
BANK1,-1.331913157,1.484053431,0.000465698,0.001044202
LYAR,-0.571384558,2.298711763,0.000466355,0.001045613
MRPL24,-0.758353268,2.279393251,0.000468827,0.001050903
HLA-H,-1.360007556,1.580221912,0.000468948,0.001051111
CISD2,-1.095632444,1.61729374,0.000471349,0.001055858
SOCS3-DT,-1.606199399,-2.561412247,0.000471601,0.001056357
SLC9A7P1,-1.394199342,-1.274998886,0.000472278,0.001057693
CCT5,-0.610317699,4.610609702,0.000472789,0.0010587
TUBB4B,-0.746158037,4.800558803,0.000473702,0.001060554
TAF4,-1.030871181,-0.626496022,0.000475559,0.001064454
GNAQ,-0.558589568,3.144045606,0.000476799,0.001066973
LOC105371026,-1.160633165,-0.649839283,0.000477266,0.001067955
HYAL3,-1.011280629,0.104018687,0.000477363,0.001068108
FBL,-1.697974229,-1.330126221,0.00047817,0.001069527
HOXC5,-2.721726523,-3.360108111,0.000479528,0.001072371
INSC,-1.585204508,-2.288803599,0.000483603,0.001080837
UBQLNL,-1.785808921,-1.136201959,0.000484119,0.00108186
MIR4538,-3.875781297,-4.650585272,0.00048862,0.001091067
RAD17,-1.07633236,-0.995035596,0.000488808,0.001091357
CBY1,-0.751185783,0.334109137,0.000492081,0.001098136
CCM2,-0.725807335,5.257601832,0.000492477,0.001098955
LOC100289473,-2.228668937,-2.783709399,0.000497042,0.001108012
KREMEN2,-1.628360148,-2.708488631,0.000497283,0.001108416
SMAD1,-1.290607455,-0.797088441,0.000498926,0.001111947
RTN4R,-1.332982927,-1.375194258,0.000501395,0.001117114
CCDC112,-1.329460827,-0.316366834,0.000501455,0.001117181
NDUFA3,-1.952373177,-1.713789175,0.00050322,0.001120645
GGT7,-0.625201462,2.140988218,0.000503895,0.001122014
IGLV3-25,-2.787317,2.75670528,0.000505906,0.001125818
NBPF10,-0.969194759,-0.260189165,0.000508864,0.001131926
SLC22A18AS,-2.38594398,-3.808747978,0.000508899,0.001131937
CALCOCO2,-0.461447774,4.589668629,0.000509149,0.001132357
ATG13,-0.415002991,4.38451827,0.000512577,0.001139234
SNORA79B,-2.526505743,-4.295403139,0.000512855,0.001139716
PRSS30P,-2.104114037,-3.297764137,0.000516625,0.001147204
TRBV12-4,-1.065477747,-1.008204811,0.000517536,0.001149021
WI2-87327B8.2,-1.671920967,-2.56198577,0.000518509,0.001151044
VSIG10,-1.049834576,-0.591025312,0.000519871,0.001153791
CD99,-2.194026412,1.730680393,0.000525095,0.001164622
MIR8071-2,-3.754079159,-4.700122256,0.000526298,0.001166943
TRMT112,-0.540704795,3.729665236,0.000527424,0.001169231
BAZ1A-AS1,-1.261861027,-1.770814348,0.000529309,0.001173061
VCAN,-1.446823226,4.914497604,0.000529753,0.001173835
PRDX2,-0.947413932,5.212304873,0.000529968,0.001174187
LOC107984251,-1.031792116,-0.149283682,0.000530378,0.001174801
LGR6,-1.607740457,0.696095449,0.000530727,0.001175504
IKZF1,-0.452025169,5.563745953,0.000533464,0.001181145
LOC105369632,-0.928942691,-1.742999702,0.000534733,0.001183812
CMTM6,-0.608511753,4.801656683,0.000535476,0.001185387
GLB1L,-0.920236542,-0.641423513,0.000536843,0.001188272
STK25,-0.546416833,3.499255357,0.000537038,0.001188576
ARPC5L,-0.573334154,3.113832466,0.000538394,0.001191281
PNPLA4,-0.788430846,-0.198804172,0.000538979,0.001192443
IGFBP6,-2.046480477,-3.20175069,0.000539948,0.001194364
TRIM44,-0.628919185,3.493689361,0.000543048,0.001200651
SPRN,-2.171140009,-3.439495842,0.000543261,0.001201051
LOC105375427,-0.872992855,0.187772557,0.000544308,0.001203159
DNPEP,-0.456212287,3.2365653,0.000544312,0.001203159
PPIL2,-0.499795866,3.313252333,0.000550874,0.001216943
CDT1,-1.29442779,0.657082728,0.000553156,0.001221766
POFUT1,-0.576344179,2.076983806,0.000555847,0.001227273
LOC107985876,-1.144049362,-1.518047216,0.000560856,0.001237671
TRP-TGG3-3,-2.650379226,-4.043050671,0.000561449,0.001238907
GGN,-1.549599063,-2.797931276,0.000561924,0.001239882
CDHR2,-1.077384263,-1.344839949,0.000562598,0.001241222
PCBP1-AS1,-2.219121896,-3.169955176,0.000562942,0.001241908
FGD5-AS1,-0.473863101,3.157275626,0.000563249,0.001242439
KLC2-AS1,-1.221501907,-1.838471311,0.000563653,0.001243254
WDR24,-0.647433405,1.918366751,0.000563879,0.001243679
SPRED1,-1.380986415,-1.877119464,0.000564551,0.001244872
PDXDC1,-0.86399181,-0.102222773,0.00056603,0.001247907
C1orf216,-0.958596815,0.938143732,0.000573902,0.001263541
JMJD1C-AS1,-2.759768672,-3.972504786,0.000574422,0.001264536
MRPL52,-0.604190529,2.369508774,0.000575285,0.001266212
SNX27,-0.590382708,3.852057143,0.000577036,0.001269767
CAMSAP1-DT,-1.071231808,-1.225788238,0.000577922,0.001271489
FAM71F2,-0.969924924,-0.682823232,0.000578666,0.001272826
LINC00999,-2.011187267,-3.710177146,0.0005794,0.001274291
EFCAB14,-0.464832765,3.902734185,0.000579923,0.001275366
LOC101927369,-2.288831299,-2.719173116,0.000582607,0.001280739
XG,-2.491145529,-3.269702516,0.000584448,0.001284634
LOC727751,-3.789850732,-4.674837926,0.00058457,0.001284825
UBL7-DT,-3.193356754,-4.184398877,0.000585164,0.001286039
AGAP2-AS1,-2.643237657,-4.036632396,0.000586139,0.001287818
RNASEK,-0.896396866,-0.37217726,0.00058716,0.001289909
BCL7A,-1.30521033,-1.777981321,0.00059024,0.001296139
ZNF845,-0.929560011,0.115554445,0.000590418,0.001296377
IGLC5,-2.73934186,-3.870211815,0.000591616,0.001298548
MIEF2,-4.108120008,-4.577036379,0.000593515,0.001302257
NOC2L,-0.525423204,3.552824354,0.000594982,0.00130509
PDZD3,-1.570399399,-2.430374088,0.000599198,0.001313565
BAD,-0.716242712,1.947717788,0.000599286,0.001313681
SPAST,-0.671721723,1.112421069,0.000600323,0.0013158
UPP1,-0.575639357,4.157327754,0.000608533,0.001332774
ATP6V1D,-0.689405913,2.579807744,0.000609129,0.001333922
PID1,-1.369793304,0.889852304,0.000614611,0.001345294
FADS1,-0.967691292,0.753240043,0.000616042,0.00134811
PBLD,-0.995738684,-1.005652479,0.000617049,0.001349997
TRGV7,-1.694019583,-1.514401516,0.000620561,0.001357202
LOC107985302,-2.931165497,-3.695418724,0.000624775,0.001365776
CASP3,-0.656339562,2.006778091,0.000627419,0.001370993
TBC1D14,-0.754222365,2.284791285,0.000631104,0.001378641
IGHV1-17,-5.454609744,-3.981894579,0.000631899,0.001380134
WHAMMP3,-1.729187672,-2.594057151,0.000632252,0.001380825
HTRA3,-1.774442932,-2.47744399,0.000634259,0.001384719
FAM209A,-1.324254711,-1.757366321,0.000637273,0.001390486
MTHFS,-1.377737967,-1.715856209,0.000639347,0.001394438
TTI1,-0.583626181,2.207432442,0.000640995,0.001397787
GOLGA8O,-1.819508055,-3.460007743,0.000643678,0.001403474
LOC105371520,-1.394455994,-2.720926044,0.000644554,0.001404972
RTN4RL2,-1.831033698,-2.945438527,0.000646361,0.001408499
CLVS1,-1.559122456,-2.313356002,0.000651149,0.00141827
LOC105376675,-1.851913393,-2.459471275,0.000654856,0.001425925
DCTN1,-0.562849187,4.853709375,0.000655387,0.001426831
LOC112268321,-3.510176243,-4.767572958,0.000656792,0.001429723
RBM5,-0.384739816,4.927305465,0.000658488,0.001433163
TXNDC12,-0.51614268,3.686421911,0.000659153,0.001434528
LOC105371492,-1.53101237,-2.719409986,0.000659866,0.001435867
IGHV2-26,-4.246633934,-4.520242171,0.000662039,0.001440135
PDE2A,-1.072593229,-0.342981751,0.000663189,0.001442384
MIR3189,-4.096356392,-4.565805215,0.000664103,0.001443822
MSL3,-0.412022559,4.344844863,0.000666894,0.001449681
C7orf61,-2.15826129,-3.435312382,0.000667938,0.001451866
RPS6KA3,-0.507633014,3.342551638,0.000670361,0.001456792
VPS35L,-0.64787327,2.665367383,0.000677,0.001469847
TRG-AS1,-0.909207974,1.943345688,0.000683073,0.001481909
C1GALT1C1,-3.671142202,-4.274161579,0.000685214,0.001486292
MUL1,-0.573336746,2.662312878,0.000689082,0.001493899
MIGA2,-0.49693144,3.288978543,0.000690243,0.001496069
LOC102723458,-0.826727372,1.214348152,0.000690675,0.001496918
MPG,-0.739758663,2.541084741,0.000692473,0.001500378
PTRH2,-0.637053529,1.316423162,0.000697759,0.001511304
SMAD4,-0.447905899,2.688935847,0.000706138,0.001527941
IGKV3D-20,-2.105073881,-0.672865544,0.000707417,0.001530377
FSD1,-1.265669882,-1.357283669,0.00070751,0.001530414
PDCD11,-0.489471424,2.863147023,0.000712263,0.001540299
ENTPD1,-0.922874187,4.023142919,0.000717057,0.001549768
JSRP1,-1.712766631,-1.858004067,0.000725112,0.001565541
ZKSCAN5,-0.595070421,1.378411159,0.00072614,0.001567578
PA2G4,-0.559519174,4.962078175,0.000728622,0.001572573
LINC00663,-1.246833284,-1.257136021,0.000728746,0.001572749
LOC112267872,-0.894274939,0.409378574,0.000729365,0.001573902
BASP1-AS1,-1.891574568,-2.665331746,0.00072962,0.00157436
CNFN,-1.39360984,-2.672639789,0.000730172,0.001575279
CCDC127,-0.824070198,1.057285251,0.000732351,0.001579339
USP8,-0.397779443,3.589563331,0.000737117,0.001588514
PLAAT2,-1.579022969,-1.628336198,0.000741466,0.001597423
SFSWAP,-0.501887382,3.538191392,0.000742776,0.001599967
IRAK4,-0.45806422,3.51175015,0.00074419,0.001602828
ZSCAN2,-0.671927202,0.755831724,0.000745402,0.001605253
RP9P,-1.248121655,-2.031173454,0.000746652,0.001607759
LUC7L2,-0.914831558,-0.350783137,0.000747755,0.001609853
LOC107984485,-2.505962108,-4.493277058,0.000751217,0.001616559
PCGF1,-0.493296227,1.426745639,0.000752406,0.001618744
LINC00968,-1.666468289,-2.923756236,0.000754122,0.001622155
TCAP,-1.353520671,-1.553204331,0.000756655,0.001627134
ZNF514,-0.705818951,1.058209794,0.000758692,0.001631138
C1orf116,-1.572748502,-1.373571592,0.000758957,0.001631613
SENP6,-0.59149953,2.648017646,0.000759412,0.001632114
SMPD3,-1.238321101,0.873282828,0.000761076,0.00163532
MIR6753,-1.94163831,-3.423073449,0.000763996,0.001641024
POLD4,-0.585770253,4.343780402,0.000766045,0.001645141
GPR25,-1.362945379,-0.308893087,0.000768953,0.001650816
RNF39,-2.787185356,-4.033338877,0.000771626,0.001655885
LOC110384692,-4.096889298,-4.580790491,0.000773433,0.001659284
MCOLN2,-1.064636805,1.182794028,0.000774399,0.001661261
LOC105369914,-1.925250207,-3.419971981,0.000776739,0.001665898
USP30-AS1,-0.77592757,-0.200250322,0.000785164,0.001682999
FKBP11,-0.722813778,3.430183007,0.000792012,0.001697091
SLC35C2,-0.394223863,4.151899481,0.000797452,0.00170823
RNF112,-1.424024498,-1.822151016,0.000798515,0.001709843
UGT2B17,-2.738885798,-3.589584311,0.000799621,0.001711916
C16orf72,-0.483810541,4.256652884,0.000800517,0.001713442
LINC01736,-2.20730838,-3.986324414,0.000802863,0.001718067
LINC00910,-0.723367867,-0.120527692,0.000809124,0.001730098
RNASEH2C,-0.560973685,3.104444873,0.00081127,0.001733965
ABCG2,-1.722485359,-0.61653426,0.000812846,0.001736536
TUBB,-1.412240117,0.725977148,0.000816251,0.001743211
LOC105371100,-3.302462225,-4.15191195,0.000817758,0.001746329
ELMOD3,-0.509185203,2.768258648,0.000818902,0.001748472
IRF2BP2,-0.605882854,3.803437245,0.000824294,0.001759178
LOC105371456,-2.402200219,-3.670337688,0.000824559,0.001759642
LOC105372869,-2.94643161,-3.266937205,0.000828908,0.001768822
ARFRP1,-0.628947466,3.41409636,0.000830597,0.001772121
MIR7107,-4.513961682,-4.389608021,0.000832104,0.001775132
LINC01160,-1.523216176,-2.257942484,0.000834646,0.001780351
VPS39,-0.444724676,4.309324013,0.000838425,0.001787492
NLGN2,-3.518140572,-4.765410644,0.000839678,0.001790061
TIAL1,-0.419991334,3.156817167,0.000844187,0.001799157
OR2T8,-2.480696358,-3.25580161,0.000845722,0.001802017
TPI1,-0.549259616,5.872407144,0.000861014,0.001832713
UBQLN1,-0.467893919,3.678435771,0.000864086,0.001838516
SLC2A9,-0.876047095,0.434513005,0.000865988,0.001842246
KRI1,-0.438617582,3.592663629,0.000866255,0.001842603
TARM1,-3.752162539,-4.701373571,0.000869595,0.001849111
CYP21A1P,-4.449579633,-4.418766499,0.000869855,0.001849521
LOC105374937,-1.785636784,-2.879037866,0.000872063,0.001853899
LAMP5,-1.75027419,-1.405129975,0.000872562,0.001854854
SLC25A10,-1.181023576,-0.548153548,0.000874054,0.001857708
SPEN,-0.485532516,3.963427333,0.00087745,0.001864287
POMT2,-0.804065298,-0.07466182,0.000878456,0.001866212
TRGV8,-1.639449936,-1.891864037,0.000883626,0.00187666
XKR3,-1.807157154,-2.751468698,0.000885413,0.001880348
CRAMP1,-0.561035593,1.978783796,0.000885937,0.001881053
ABHD10,-0.569127409,1.424255865,0.000890135,0.001889082
LOC105372238,-1.377144843,-1.987784726,0.000893003,0.001894737
PALLD,-1.161318722,-0.804054839,0.000894988,0.001898733
RALGPS1,-0.608253689,0.659599301,0.000896883,0.001902319
ADGRE4P,-1.550831517,-0.298805264,0.000900484,0.001909741
SYNDIG1L,-1.532728826,-2.317256938,0.000904505,0.001917611
LOC112268267,-0.695890643,1.951921848,0.000908555,0.001925323
LTB,-2.073393244,-0.19199343,0.000909577,0.001927377
MED20,-0.691889465,0.693173407,0.000909909,0.001927924
NBPF26,-0.798733855,0.31994281,0.000910605,0.001929227
PRSS40A,-3.743019278,-3.8879944,0.000911959,0.001931875
IGKV2-26,-3.538731643,-4.321996344,0.000914086,0.001935865
LOC100996385,-1.875415217,-3.215509613,0.000915564,0.001938851
CA3,-2.57759316,-2.677592666,0.000916149,0.001939869
LOC729732,-2.641690616,-4.223793156,0.000920468,0.001948461
TICAM2,-4.071473542,-4.574346365,0.000922896,0.001953267
FIG4,-0.645059554,2.2692518,0.00093287,0.001972693
ABCB6,-0.991738249,1.149689042,0.000933521,0.001973959
ERCC2,-0.593560458,1.650775158,0.000938013,0.001983119
TMEM176B,-1.923376185,2.370650419,0.000946588,0.002000566
ARPC3,-0.545786824,5.867565614,0.000954798,0.002016432
LINC02591,-3.579045354,-4.758902714,0.0009558,0.002018318
PPID,-0.484764615,2.135196715,0.000960867,0.002028212
GLT8D1,-0.474676134,2.069590699,0.0009619,0.002030048
LOC112268079,-2.147122225,-3.659291271,0.000965755,0.002037953
MRPL53,-0.661185965,2.640111176,0.00097082,0.002048292
MIR4653,-3.608260547,-4.755463248,0.000972442,0.002051483
LOC107987285,-2.0385227,-2.62991511,0.000972501,0.00205149
TRGV1,-1.915289295,-2.977667193,0.000973202,0.00205277
TNPO3,-0.436366403,3.526474696,0.000973592,0.002053443
POLR3D,-0.524464105,1.736304923,0.000980034,0.002066678
TFIP11,-0.585934131,3.297288628,0.000986962,0.002080345
DAGLA,-0.97855137,-0.57117414,0.000987507,0.002081259
RUVBL2,-0.566223727,3.429371836,0.000991366,0.002088802
TMEM45B,-1.199680168,0.350872003,0.000993579,0.002092399
C8G,-1.481775711,-1.858576855,0.00099618,0.002097639
STARD3NL,-0.671472023,1.537313267,0.000998297,0.002101858
UROS,-0.641125026,2.471944595,0.000999257,0.002103761
ZNF764,-0.610315298,1.330650203,0.001004353,0.002113654
ANTXR2,-0.691420442,3.552345591,0.001017424,0.002139348
PXMP4,-0.513009583,1.198927446,0.001020951,0.002146159
CCDC183,-1.057974719,-1.490700818,0.001021212,0.002146464
IGLV3-27,-2.492194589,0.144089759,0.001024115,0.002152203
TPM1,-1.214563505,1.575161588,0.00102721,0.002158218
MHENCR,-0.757066177,1.870989545,0.001028014,0.002159543
LOC105373570,-1.354665303,-1.733730843,0.001029802,0.00216281
LOC107984316,-1.485183719,-1.870220318,0.001031587,0.002166193
PTGES2-AS1,-1.729339864,-3.383764747,0.001034909,0.0021728
LOC101928512,-1.139577279,-0.264673831,0.001036651,0.002175601
THOC3-AS1,-1.965309529,-3.590109098,0.00103952,0.002180884
ACOXL,-0.963243247,-0.513681101,0.001042937,0.002187683
ZNF821,-0.654804335,0.743789961,0.001043829,0.00218943
ZNF419,-0.796273689,0.171941937,0.001046121,0.002194069
PIWIL4,-0.976321089,-1.007828932,0.001047921,0.002197394
LOC101929950,-3.930700852,-4.656861371,0.001050257,0.002202169
SDHC,-0.504515176,2.856085136,0.001051628,0.00220492
IGKV2-24,-2.295350431,-2.397841408,0.001055824,0.002212969
PPARA,-0.63488087,0.977992439,0.001060008,0.002221365
NUP153,-0.496963807,2.792599616,0.001063635,0.002228463
WHAMMP2,-3.795484562,-4.68045574,0.001069269,0.002238882
HOXA10,-2.212413861,-3.446007852,0.001076363,0.002252975
PCBP3,-0.975348992,-0.400277784,0.001078516,0.002256623
LOC101060400,-1.95787666,-2.828694357,0.001082619,0.002264289
PRUNE2,-1.166318942,-0.684682226,0.001089009,0.002276758
CLEC4C,-1.612238811,-1.620426498,0.001090586,0.00227972
PPFIBP2,-0.944904542,1.4551033,0.001090605,0.00227972
ANKRD34B,-1.798265999,-2.837309141,0.001090889,0.002280177
NUDT16L2P,-1.212602741,-0.697766515,0.001094877,0.002287228
ZNF28,-0.694729209,0.081352532,0.001096138,0.002289605
TUBA4A,-0.592820671,5.606042104,0.00109857,0.002294428
CYTH3,-0.893494561,0.466712998,0.00109875,0.002294676
LOC100233156,-1.348525856,-0.915176066,0.001099641,0.002296407
HLA-DRA,-1.283339441,2.764233256,0.00110198,0.002300646
CRKL,-0.539178446,3.503333368,0.001103181,0.002302895
PQBP1,-0.482638816,3.690946532,0.001104735,0.002305753
RSAD1,-0.603533526,2.390364917,0.001124335,0.002343115
APOBEC3C,-0.610564645,4.440926439,0.001128454,0.002350908
LOC114841035,-2.764627888,-4.159726258,0.001137807,0.00236867
E2F6,-1.124538117,-1.032724166,0.001141286,0.002375515
LOC107985551,-1.707192977,-2.891401267,0.001141773,0.002376396
LOC105377735,-1.646423073,-2.992127093,0.001143301,0.002379178
LPCAT3,-0.600104538,0.852264925,0.001146676,0.002385854
PKNOX1,-0.465804744,1.689863791,0.001151701,0.00239532
EIF4EBP3,-1.362093834,-2.385191711,0.001156762,0.002404234
DOLPP1,-0.714293805,1.135033718,0.001157834,0.002406328
TRBJ1-4,-1.427417542,-3.099784185,0.001163545,0.002417252
FAM151B,-1.353366199,-1.616527046,0.001164844,0.002419546
KYNU,-1.011741891,1.49772216,0.001168002,0.002425699
ARPC2,-0.418725005,7.078178973,0.00117169,0.002432952
SLC9A3,-1.119526269,-1.274013441,0.00117412,0.002437862
NEK8,-0.696948091,1.33070907,0.001179203,0.002448007
ZNF182,-0.585495572,1.210616522,0.001186471,0.002461859
ZGPAT,-0.464997748,3.714654336,0.001193565,0.002475199
GPKOW,-0.531954149,2.789944373,0.001196925,0.002481574
LOC100129534,-1.402861774,-2.142909255,0.001199385,0.002486416
